title,location,price,size,listing_type,link,source,rooms
114 m2 3 Bedrooms Apartments for Sale in Muscat Al Maabilah,", Al Maabilah, 932912XX","27,000 OMR",114.0,For Sale,https://om.opensooq.com/en/search/265547821,opensooq,
550 m2 More than 6 bedrooms Villa for Sale in Al Batinah Al Rumais,", Al Rumais, 959598XX","87,000 OMR",550.0,For Sale,https://om.opensooq.com/en/search/265547799,opensooq,
217 m2 4 Bedrooms Townhouse for Sale in Muscat Al-Hail,", Al-Hail, 991976XX","89,000 OMR",217.0,For Sale,https://om.opensooq.com/en/search/265547571,opensooq,
180 m2 2 Bedrooms Townhouse for Sale in Al Batinah Barka,", Barka, 993939XX","47,000 OMR",180.0,For Sale,https://om.opensooq.com/en/search/265547521,opensooq,
Residential Land for Sale in Al Dhahirah Ibri,", Ibri, 943994XX","10,500 OMR",,For Sale,https://om.opensooq.com/en/search/265547505,opensooq,
Residential Land for Sale in Al Sharqiya Ibra,", Ibra, 926664XX","220,000 OMR",,For Sale,https://om.opensooq.com/en/search/265547349,opensooq,
Farm Land for Sale in Al Batinah Suwaiq,", Suwaiq, 990602XX","200,000 OMR",,For Sale,https://om.opensooq.com/en/search/264220371,opensooq,
292 m2 More than 6 bedrooms Townhouse for Sale in Al Batinah Saham,", Saham, 959598XX","48,000 OMR",292.0,For Sale,https://om.opensooq.com/en/search/264123913,opensooq,
520 m2 5 Bedrooms Villa for Sale in Al Dakhiliya Nizwa,", Nizwa, 930444XX","245,000 OMR",520.0,For Sale,https://om.opensooq.com/en/search/265546329,opensooq,
Residential Land for Sale in Al Sharqiya Jalan Bani buhassan,", Jalan Bani buhassan, 781501XX","25,000 OMR",,For Sale,https://om.opensooq.com/en/search/265546093,opensooq,
للبيع ملحقات الخياط والتنازل للعامل,", Ibri, 997081XX","3,000 OMR",120.0,For Sale,https://om.opensooq.com/en/search/265545439,opensooq,
285 m2 4 Bedrooms Townhouse for Sale in Al Batinah Saham,", Saham, 717700XX","43,000 OMR",285.0,For Sale,https://om.opensooq.com/en/search/265545657,opensooq,
200 m2 4 Bedrooms Townhouse for Sale in Al Batinah Al Masnaah,", Al Masnaah, 995529XX","37,500 OMR",200.0,For Sale,https://om.opensooq.com/en/search/265545641,opensooq,
Residential Land for Sale in Al Sharqiya Al Qabil,", Al Qabil, 929498XX","3,900 OMR",,For Sale,https://om.opensooq.com/en/search/265545475,opensooq,
Residential Land for Sale in Muscat Al Maabilah,", Al Maabilah, 917766XX","72,500 OMR",,For Sale,https://om.opensooq.com/en/search/262853463,opensooq,
اعلان استثماري ، فرصة ذهبية لامتلاك مركز متخصص في تنظيف فلاتر البيئة للشاحنات والسيارات الصغيرة,", Sur, 977884XX",100 OMR,,For Sale,https://om.opensooq.com/en/search/265544559,opensooq,
مطعم للبيع جاهز في squ square الخوض,", Al Khoud, 958958XX","8,000 OMR",35.0,For Sale,https://om.opensooq.com/en/search/265491659,opensooq,
Residential Land for Sale in Al Dakhiliya Izki,", Izki, 950727XX","11,000 OMR",,For Sale,https://om.opensooq.com/en/search/265542619,opensooq,
Commercial Land for Sale in Muscat Qurm,", Qurm, 977195XX","180,000 OMR",,For Sale,https://om.opensooq.com/en/search/265542309,opensooq,
Building for Sale in Muscat Al Khuwair,", Al Khuwair, 977195XX","850,000 OMR",329.0,For Sale,https://om.opensooq.com/en/search/265542213,opensooq,
234 m2 4 Bedrooms Townhouse for Sale in Al Sharqiya Ibra,", Ibra, 997398XX","38,000 OMR",234.0,For Sale,https://om.opensooq.com/en/search/264834209,opensooq,
Farm Land for Sale in Dhofar Salala,", Salala, 768876XX","385,000 OMR",,For Sale,https://om.opensooq.com/en/search/265539967,opensooq,
Coffee shop for Sale(Turkish),", Al Mawaleh, 958065XX","16,000 OMR",80.0,For Sale,https://om.opensooq.com/en/search/265539471,opensooq,
400 m2 4 Bedrooms Townhouse for Sale in Muscat Seeb,", Seeb, 945120XX","115,000 OMR",400.0,For Sale,https://om.opensooq.com/en/search/265538911,opensooq,
Residential Land for Sale in Al Batinah Shinas,", Shinas, 940073XX","9,500 OMR",,For Sale,https://om.opensooq.com/en/search/265537705,opensooq,
Farm Land for Sale in Al Dakhiliya Izki,", Izki, 958141XX","75,000 OMR",,For Sale,https://om.opensooq.com/en/search/265126947,opensooq,
Residential Land for Sale in Al Batinah Shinas,", Shinas, 940073XX","12,000 OMR",,For Sale,https://om.opensooq.com/en/search/265057041,opensooq,
Residential Land for Sale in Al Batinah Barka,", Barka, 911891XX","11,000 OMR",,For Sale,https://om.opensooq.com/en/search/265537029,opensooq,
Residential Land for Sale in Al Batinah Barka,", Barka, 911891XX","18,500 OMR",,For Sale,https://om.opensooq.com/en/search/265536799,opensooq,
Shops for sell in muscat hills bazar,", Muscat Hills, 772601XX","26,500 OMR",10.0,For Sale,https://om.opensooq.com/en/search/265046297,opensooq,
337 m2 4 Bedrooms Townhouse for Sale in Muscat Quriyat,", Quriyat, 944941XX","58,000 OMR",337.0,For Sale,https://om.opensooq.com/en/search/265532609,opensooq,
ارض للبيع في المصنعه,", Al Masnaah, 994335XX","20,000 OMR",4.0,For Sale,https://om.opensooq.com/en/search/265531925,opensooq,
200 m2 5 Bedrooms Townhouse for Sale in Al Sharqiya Other,", Other, 981954XX","45,000 OMR",200.0,For Sale,https://om.opensooq.com/en/search/265531883,opensooq,
308 m2 4 Bedrooms Townhouse for Sale in Muscat Amerat,", Amerat, 922887XX","68,000 OMR",308.0,For Sale,https://om.opensooq.com/en/search/265530283,opensooq,
Residential Land for Sale in Al Dakhiliya Sumail,", Sumail, 926646XX","10,000 OMR",,For Sale,https://om.opensooq.com/en/search/265528657,opensooq,
Residential Land for Sale in Muscat Quriyat,", Quriyat, 929776XX","23,000 OMR",,For Sale,https://om.opensooq.com/en/search/265528347,opensooq,
ابحث عن بنايه كامله للاستثمار في سعادة الجنوبية,", Salala, 911220XX","200,000 OMR",,For Sale,https://om.opensooq.com/en/search/265528203,opensooq,
Residential Land for Sale in Al Batinah Saham,", Saham, 978943XX","3,000 OMR",,For Sale,https://om.opensooq.com/en/search/265475385,opensooq,
265 m2 More than 6 bedrooms Villa for Sale in Muscat Al Maabilah,", Al Maabilah, 771332XX","64,000 OMR",265.0,For Sale,https://om.opensooq.com/en/search/265526411,opensooq,
210 m2 3 Bedrooms Townhouse for Sale in Al Batinah Suwaiq,", Suwaiq, 923723XX","30,000 OMR",210.0,For Sale,https://om.opensooq.com/en/search/265526395,opensooq,
253 m2 4 Bedrooms Townhouse for Sale in Al Dhahirah Ibri,", Ibri, 923537XX","49,000 OMR",253.0,For Sale,https://om.opensooq.com/en/search/265472415,opensooq,
112 m2 2 Bedrooms Apartments for Sale in Muscat Bosher,", Bosher, 711470XX","45,000 OMR",112.0,For Sale,https://om.opensooq.com/en/search/265524711,opensooq,
Industrial Land for Sale in Buraimi Al Buraimi,", Al Buraimi, 933776XX","200,000 OMR",,For Sale,https://om.opensooq.com/en/search/265524465,opensooq,
Commercial Land for Sale in Al Sharqiya Al Mudaibi,", Al Mudaibi, 774686XX","59,000 OMR",,For Sale,https://om.opensooq.com/en/search/265522811,opensooq,
Residential Land for Sale in Al Wustaa Mahut,", Mahut, 921301XX","4,200 OMR",,For Sale,https://om.opensooq.com/en/search/265521603,opensooq,
Residential Land for Sale in Al Batinah Barka,", Barka, 991553XX","8,500 OMR",,For Sale,https://om.opensooq.com/en/search/265521309,opensooq,
Residential Land for Sale in Al Batinah Al Rumais,", Al Rumais, 773766XX","48,000 OMR",,For Sale,https://om.opensooq.com/en/search/263560415,opensooq,
مقهى مجهز للبيع في الموالح,", Al Mawaleh, 775770XX","1,250 OMR",25.0,For Sale,https://om.opensooq.com/en/search/265518919,opensooq,
425 m2 More than 6 bedrooms Villa for Sale in Muscat Al Khoud,", Al Khoud, 966273XX","135,000 OMR",425.0,For Sale,https://om.opensooq.com/en/search/265517437,opensooq,
300 m2 4 Bedrooms Villa for Sale in Al Dakhiliya Sumail,", Sumail, 993801XX","58,000 OMR",300.0,For Sale,https://om.opensooq.com/en/search/265515283,opensooq,
235 m2 3 Bedrooms Townhouse for Sale in Muscat Amerat,", Amerat, 774909XX","49,000 OMR",235.0,For Sale,https://om.opensooq.com/en/search/262644591,opensooq,
470 m2 4 Bedrooms Villa for Sale in Muscat Al Khoud,", Al Khoud, 957799XX","179,000 OMR",470.0,For Sale,https://om.opensooq.com/en/search/265514865,opensooq,
محل كرك صوب شارع البركات مقابل نور بلازا  مستعجل في البيع   قابل التفاوض بسعر معقول,", Al-Hail, 774477XX","6,000 OMR",30.0,For Sale,https://om.opensooq.com/en/search/265513001,opensooq,
Farm Land for Sale in Al Batinah Barka,", Barka, 912172XX","110,000 OMR",,For Sale,https://om.opensooq.com/en/search/265513529,opensooq,
Residential Land for Sale in Muscat Amerat,", Amerat, 992510XX","7,900 OMR",,For Sale,https://om.opensooq.com/en/search/264142233,opensooq,
176 m2 3 Bedrooms Villa for Sale in Dhofar Salala,", Salala, 935376XX","46,000 OMR",176.0,For Sale,https://om.opensooq.com/en/search/265511461,opensooq,
كراج للبيع فالمعبيله الصناعيه,", Al Maabilah, 913999XX","3,000 OMR",50.0,For Sale,https://om.opensooq.com/en/search/265509009,opensooq,
71 m2 2 Bedrooms Apartments for Sale in Muscat Al Khoud,", Al Khoud, 981395XX","24,000 OMR",71.0,For Sale,https://om.opensooq.com/en/search/265508933,opensooq,
مقهى للمشاوي والبيتزا جاهز للبيع،،محتاج عمال فقط،،لايتواصل الا الجاد,", Dhank, 995488XX","7,500 OMR",24.0,For Sale,https://om.opensooq.com/en/search/265508017,opensooq,
Residential Land for Sale in Al Batinah Barka,", Barka, 972709XX","12,900 OMR",,For Sale,https://om.opensooq.com/en/search/265506811,opensooq,
Residential Land for Sale in Muscat Al Maabilah,", Al Maabilah, 972287XX","20,000 OMR",,For Sale,https://om.opensooq.com/en/search/265505379,opensooq,
Residential Land for Sale in Muscat Amerat,", Amerat, 970008XX","15,900 OMR",,For Sale,https://om.opensooq.com/en/search/264088283,opensooq,
Villa for sale - Quality build 2 bedroom villa for sale.,", Ibri, 924291XX","22,900 OMR",140.0,For Sale,https://om.opensooq.com/en/search/264096757,opensooq,
Farm Land for Sale in Al Batinah Barka,", Barka, 911891XX","130,000 OMR",,For Sale,https://om.opensooq.com/en/search/265503801,opensooq,
Residential Land for Sale in Muscat Other,", Other, 996484XX","12,200 OMR",,For Sale,https://om.opensooq.com/en/search/263980991,opensooq,
Residential Land for Sale in Buraimi Al Buraimi,", Al Buraimi, 951176XX","5,700 OMR",,For Sale,https://om.opensooq.com/en/search/265503117,opensooq,
Commercial Land for Sale in Dhofar Salala,", Salala, 928865XX","60,000 OMR",,For Sale,https://om.opensooq.com/en/search/265502825,opensooq,
30050 m2 5 Bedrooms Townhouse for Sale in Muscat Seeb,", Seeb, 955226XX","110,000 OMR",30050.0,For Sale,https://om.opensooq.com/en/search/265501727,opensooq,
350 m2 4 Bedrooms Townhouse for Sale in Al Batinah Al Masnaah,", Al Masnaah, 982633XX","50,000 OMR",350.0,For Sale,https://om.opensooq.com/en/search/265501195,opensooq,
200 m2 3 Bedrooms Townhouse for Sale in Muscat Amerat,", Amerat, 988040XX","45,000 OMR",200.0,For Sale,https://om.opensooq.com/en/search/265447099,opensooq,
Shop sale Khama,", Sohar, 904300XX","3,000 OMR",36.0,For Sale,https://om.opensooq.com/en/search/265447017,opensooq,
Residential Land for Sale in Al Batinah Suwaiq,", Suwaiq, 994683XX","3,400 OMR",,For Sale,https://om.opensooq.com/en/search/265500093,opensooq,
Residential Land for Sale in Al Batinah Barka,", Barka, 958503XX","15,900 OMR",,For Sale,https://om.opensooq.com/en/search/265499333,opensooq,
340 m2 4 Bedrooms Townhouse for Sale in Al Dakhiliya Sumail,", Sumail, 966557XX","140,000 OMR",340.0,For Sale,https://om.opensooq.com/en/search/263859881,opensooq,
Residential Land for Sale in Al Wustaa Al Duqum,", Al Duqum, 957720XX","3,400 OMR",,For Sale,https://om.opensooq.com/en/search/265499003,opensooq,
48 m2 Studio Apartments for Sale in Muscat Halban,", Halban, 957720XX","11,000 OMR",48.0,For Sale,https://om.opensooq.com/en/search/265498833,opensooq,
Commercial Land for Sale in Al Dhahirah Ibri,", Ibri, 957720XX","34,000 OMR",,For Sale,https://om.opensooq.com/en/search/265498777,opensooq,
382 m2 5 Bedrooms Villa for Sale in Al Batinah Sohar,", Sohar, 994220XX","68,000 OMR",382.0,For Sale,https://om.opensooq.com/en/search/265498445,opensooq,
117 m2 3 Bedrooms Apartments for Sale in Muscat Al Maabilah,", Al Maabilah, 992400XX","25,000 OMR",117.0,For Sale,https://om.opensooq.com/en/search/265498501,opensooq,
Residential Land for Sale in Al Batinah Barka,", Barka, 797960XX","14,500 OMR",,For Sale,https://om.opensooq.com/en/search/265497077,opensooq,
600 m2 More than 6 bedrooms Villa for Sale in Muscat Qurm,", Qurm, 944474XX","140,000 OMR",600.0,For Sale,https://om.opensooq.com/en/search/264562687,opensooq,
220 m2 3 Bedrooms Villa for Sale in Al Batinah Barka,", Barka, 927116XX","49,000 OMR",220.0,For Sale,https://om.opensooq.com/en/search/265496553,opensooq,
Residential Land for Sale in Muscat Amerat,", Amerat, 921239XX","35,000 OMR",,For Sale,https://om.opensooq.com/en/search/265494747,opensooq,
Residential Land for Sale in Dhofar Taqah,", Taqah, 963505XX","22,000 OMR",,For Sale,https://om.opensooq.com/en/search/265494113,opensooq,
Residential Land for Sale in Al Batinah Rustaq,", Rustaq, 993405XX","7,800 OMR",,For Sale,https://om.opensooq.com/en/search/264560219,opensooq,
Residential Land for Sale in Al Wustaa Mahut,", Mahut, 995244XX","3,500 OMR",,For Sale,https://om.opensooq.com/en/search/264560827,opensooq,
450 m2 More than 6 bedrooms Townhouse for Sale in Muscat Amerat,", Amerat, 925233XX","145,000 OMR",450.0,For Sale,https://om.opensooq.com/en/search/265493731,opensooq,
Commercial Land for Sale in Al Dakhiliya Nizwa,", Nizwa, 927992XX","11,900 OMR",,For Sale,https://om.opensooq.com/en/search/265493329,opensooq,
Residential Land for Sale in Al Batinah Barka,", Barka, 927439XX","8,500 OMR",,For Sale,https://om.opensooq.com/en/search/265493231,opensooq,
فرصة للبيع محل من المالك بسعر شراء بدون اي فايدة,", Sohar, 938645XX","22,990 OMR",247.0,For Sale,https://om.opensooq.com/en/search/265492269,opensooq,
150 m2 3 Bedrooms Villa for Sale in Muscat Bosher,", Bosher, 991729XX","66,000 OMR",150.0,For Sale,https://om.opensooq.com/en/search/265492225,opensooq,
131 m2 2 Bedrooms Villa for Sale in Dhofar Salala,", Salala, 919595XX","165,000 OMR",131.0,For Sale,https://om.opensooq.com/en/search/260583195,opensooq,
Farm Land for Sale in Al Batinah Barka,", Barka, 959562XX","45,000 OMR",,For Sale,https://om.opensooq.com/en/search/262319105,opensooq,
Residential Land for Sale in Al Batinah Barka,", Barka, 959562XX","19,500 OMR",,For Sale,https://om.opensooq.com/en/search/262668757,opensooq,
Residential Land for Sale in Al Batinah Al Rumais,", Al Rumais, 959562XX","11,500 OMR",,For Sale,https://om.opensooq.com/en/search/262668715,opensooq,
Residential Land for Sale in Al Dhahirah Yunqul,", Yunqul, 962862XX","4,000 OMR",,For Sale,https://om.opensooq.com/en/search/265490791,opensooq,
Industrial Land for Sale in Muscat Al Jafnayn,", Al Jafnayn, 997666XX","90,000 OMR",,For Sale,https://om.opensooq.com/en/search/265490707,opensooq,
Residential Land for Sale in Muscat Ansab,", Ansab, 985424XX","100,000 OMR",,For Sale,https://om.opensooq.com/en/search/262621913,opensooq,
Residential Land for Sale in Muscat Amerat,", Amerat, 990789XX","13,600 OMR",,For Sale,https://om.opensooq.com/en/search/264946415,opensooq,
Residential Land for Sale in Al Batinah Nakhl,", Nakhl, 995477XX","10,500 OMR",,For Sale,https://om.opensooq.com/en/search/265489663,opensooq,
Residential Land for Sale in Al Wustaa Al Duqum,", Al Duqum, 912085XX","5,000 OMR",,For Sale,https://om.opensooq.com/en/search/265487657,opensooq,
Residential Land for Sale in Al Batinah Sohar,", Sohar, 951551XX","9,000 OMR",,For Sale,https://om.opensooq.com/en/search/265486541,opensooq,
245 m2 4 Bedrooms Townhouse for Sale in Buraimi Al Buraimi,", Al Buraimi, 929989XX","55,000 OMR",245.0,For Sale,https://om.opensooq.com/en/search/265485795,opensooq,
420 m2 More than 6 bedrooms Villa for Sale in Dhofar Salala,", Salala, 931099XX","65,000 OMR",420.0,For Sale,https://om.opensooq.com/en/search/265484147,opensooq,
للبيع مشروع جاهز في ذا فليج ،،  موقع استراتيجي ،، الجاد فقط يتواصل ..,", Al-Hail, 773782XX","2,400 OMR",78.0,For Sale,https://om.opensooq.com/en/search/264071247,opensooq,
Mixed Use Land for Sale in Dhofar Salala,", Salala, 917500XX","1,000 OMR",,For Sale,https://om.opensooq.com/en/search/265481765,opensooq,
Residential Land for Sale in Al Batinah Saham,", Saham, 922230XX","3,200 OMR",,For Sale,https://om.opensooq.com/en/search/265179017,opensooq,
3 Bedrooms Farms for Sale in Al Batinah Sohar,", Sohar, 924990XX","75,000 OMR",200.0,For Sale,https://om.opensooq.com/en/search/265475811,opensooq,
Residential Land for Sale in Al Batinah Rustaq,", Rustaq, 924203XX","13,000 OMR",,For Sale,https://om.opensooq.com/en/search/265474677,opensooq,
مقهى للبيع بوشر شارع المها مقابل فندق ليزا,", Bosher, 793857XX","5,000 OMR",61.0,For Sale,https://om.opensooq.com/en/search/265474777,opensooq,
212 m2 5 Bedrooms Villa for Sale in Muscat Al-Hail,", Al-Hail, 924411XX","76,000 OMR",212.0,For Sale,https://om.opensooq.com/en/search/263320221,opensooq,
Residential Land for Sale in Al Batinah Shinas,", Shinas, 926160XX","11,000 OMR",,For Sale,https://om.opensooq.com/en/search/264046031,opensooq,
حصريااا افخم سوق محلات تجارية في السلطنة على الخط الأول من شارع السلطان قابوس في بركاء,", Sohar, 955999XX","20,000 OMR",40.0,For Sale,https://om.opensooq.com/en/search/264547041,opensooq,
Residential Land for Sale in Muscat Quriyat,", Quriyat, 995945XX","12,000 OMR",,For Sale,https://om.opensooq.com/en/search/265472543,opensooq,
Residential Land for Sale in Muscat Amerat,", Amerat, 921239XX","33,000 OMR",,For Sale,https://om.opensooq.com/en/search/265471263,opensooq,
Residential Land for Sale in Muscat Amerat,", Amerat, 921239XX","27,000 OMR",,For Sale,https://om.opensooq.com/en/search/265471045,opensooq,
Residential Land for Sale in Muscat Al Maabilah,", Al Maabilah, 925810XX","40,000 OMR",,For Sale,https://om.opensooq.com/en/search/264545399,opensooq,
1 m2 1 Bedroom Apartments for Sale in Muscat Misfah,", Misfah, 965944XX","19,000 OMR",1.0,For Sale,https://om.opensooq.com/en/search/265470679,opensooq,
